Callsign,Frequency,,,,,,,,,,
W2NAF,15 MHz,,,,,,,,,,
Hour (UTC),Date,Date,Date,Date,Date,Date,Date,,,,
Date,5/8/2024,5/9/2024,5/14/2024,5/20/2024,5/25/2024,5/28/2024,5/29/2024,,,,
Hour (UTC),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),AVG Doppler (Hz),STDEV,AVG - STDEV,AVG + STDEV
8.76667,-0.0528,0.052480001,-0.058490001,0.076629996,-0.872039974,-0.44896999,-0.146620005,-0.20711571,0.34109676,-0.54821247,0.13398105
8.78333,-0.00881,0.038449999,-0.05294,0.125540003,-0.819869995,-0.284630001,0.00151,-0.142964285,0.324101521,-0.467065805,0.181137236
8.8,-0.064149998,0.00603,-0.085430004,0.140310004,-0.706149995,-0.103579998,0.033100002,-0.111409998,0.275294901,-0.386704899,0.163884902
8.81667,0.029479999,0.115950003,-0.10266,0.088969998,-0.669179976,-0.075029999,0.229849994,-0.054659997,0.293858402,-0.3485184,0.239198405
8.83333,-0.02098,0.057709999,-0.125970006,0.204750001,-0.719009995,0.136790007,0.188219994,-0.039784286,0.321868433,-0.361652719,0.282084148
8.85,-0.00213,0.045559999,-0.113820001,0.252270013,-0.808539987,0.189649999,0.153410003,-0.040514282,0.360653161,-0.401167443,0.320138879
8.86667,-0.01555,0.09787,-0.131809995,0.277159989,-0.671660006,0.274589986,0.173470005,0.000581426,0.331820276,-0.33123885,0.332401702
8.88333,0.01832,0.116800003,-0.126220003,0.28422001,-0.75029999,0.240850002,0.125009999,-0.013045711,0.352629487,-0.365675198,0.339583776
8.9,0.05164,0.094590001,-0.172490001,0.190339997,-0.576479971,0.317580014,0.067369998,-0.003921423,0.293033948,-0.296955372,0.289112525
8.91667,0.087190002,0.118419997,-0.132679999,0.24921,-0.569509983,0.259209991,-0.065729998,-0.00769857,0.287741781,-0.295440351,0.280043211
8.93333,0.123520002,0.01419,-0.201450005,0.158810005,-0.441890001,0.184699997,-0.04064,-0.028965715,0.225986966,-0.254952681,0.197021251
8.95,0.132410005,0.025939999,-0.152799994,0.245189995,-0.281210005,0.085539997,-0.068089999,-0.00186,0.17920168,-0.181061681,0.17734168
8.96667,0.09804,-0.035969999,-0.114519998,0.138239995,-0.248329997,0.123489998,-0.098690003,-0.019677144,0.14553222,-0.165209364,0.125855077
8.98333,0.150810003,0.00131,-0.13109,0.163249999,-0.156719998,0.056529999,-0.0581,0.003712858,0.127551581,-0.123838723,0.131264439
9,0.203820005,0.017340001,-0.101190001,0.240290001,-0.095739998,0.174779996,-0.153760001,0.040791429,0.164078598,-0.123287169,0.204870027
9.01667,0.122840002,0.083010003,-0.093089998,0.273889989,-0.081689999,0.100589998,-0.294779986,0.015824287,0.186008865,-0.170184578,0.201833152
9.03333,0.137030005,0.056779999,-0.097510003,0.236029997,-0.034340002,0.042380001,-0.295859993,0.006358572,0.171971396,-0.165612824,0.178329968
9.05,0.141149998,0.02847,-0.126969993,0.154339999,0.00246,0.105499998,-0.264239997,0.005815715,0.153513515,-0.1476978,0.15932923
9.06667,0.134460002,0.02036,-0.085069999,0.186440006,-0.02812,0.146009997,-0.378919989,-0.000691426,0.194155207,-0.194846633,0.193463781
9.08333,0.094719999,0.035319999,-0.128869995,0.190500006,-0.05181,0.116319999,-0.354600012,-0.014060001,0.184250333,-0.198310333,0.170190332
9.1,0.109499998,-0.01502,-0.172169998,0.157159999,-0.037670001,0.124430001,-0.33495,-0.024102857,0.178691702,-0.202794559,0.154588845
9.11667,0.089720003,-0.01922,-0.160840005,0.125770003,-0.01259,0.154100001,-0.294050008,-0.016730001,0.16254136,-0.179271361,0.14581136
9.13333,0.01452,0.066930003,-0.162349999,0.077830002,-0.02227,0.192019999,-0.313349992,-0.020952855,0.168121079,-0.189073934,0.147168223
9.15,0.071709998,0.027349999,-0.124530002,0.172049999,-0.04036,0.270099998,-0.225409999,0.02155857,0.169871752,-0.148313182,0.191430322
9.16667,-0.04157,0.04716,-0.104249999,0.230460003,0.050450001,0.218030006,-0.260949999,0.019904287,0.174802712,-0.154898425,0.194706999
9.18333,0.00461,0.102289997,-0.160799995,0.217570007,0.058759999,0.212439999,-0.212779999,0.031727144,0.168567681,-0.136840537,0.200294825
9.2,0.00187,0.07683,-0.212329999,0.285380006,0.093730003,0.120329998,-0.148890004,0.030988572,0.168889972,-0.1379014,0.199878544
9.21667,-9.00E-05,0.051970001,-0.185190007,0.347900003,0.034600001,0.192430004,0.01408,0.0651,0.166727963,-0.101627963,0.231827964
9.23333,0.049040001,0.077249996,-0.149719998,0.359519988,0.057080001,0.13865,0.03988,0.081671427,0.151340672,-0.069669245,0.233012098
9.25,0.104000002,0.116049998,-0.130019993,0.419589996,0.084980004,0.250440001,0.061220001,0.129465716,0.170100289,-0.040634573,0.299566004
9.26667,0.086379997,0.080360003,-0.11857,0.405550003,0.08004,-0.0085,0.064240001,0.084214286,0.159901006,-0.07568672,0.244115293
9.28333,0.06058,0.081100002,-0.165179998,0.454230011,0.026550001,0.202999994,0.083520003,0.106257145,0.188729041,-0.082471897,0.294986186
9.3,0.12071,0.06177,-0.129040003,0.603799999,0.024119999,0.153659999,-0.047789998,0.112461428,0.237190585,-0.124729157,0.349652013
9.31667,0.084789999,0.063479997,-0.182620004,0.735400021,-0.04628,0.147819996,-0.073059998,0.104218573,0.299633689,-0.195415117,0.403852262
9.33333,0.049550001,0.01503,-0.099569999,0.690090001,-0.043869998,0.252689987,-0.00503,0.12269857,0.273629016,-0.150930446,0.396327586
9.35,0.116570003,0.082220003,-0.122960001,0.738460004,-0.090709999,0.151879996,0.100400001,0.139408572,0.284641231,-0.145232658,0.424049803
9.36667,0.112219997,0.147459999,-0.080430001,0.739880025,-0.078139998,0.220540002,0.038199998,0.157104289,0.280374721,-0.123270432,0.43747901
9.38333,0.162709996,0.164059997,-0.078319997,0.799679995,-0.069420002,0.202959999,-0.182359993,0.142758571,0.325478965,-0.182720394,0.468237536
9.4,0.090300001,0.163100004,-0.03531,0.938199997,0.00091,0.217549995,-0.00123,0.196217142,0.340108783,-0.14389164,0.536325925
9.41667,0.097669996,0.106579997,0.039900001,0.88124001,0.075910002,0.346599996,-0.147,0.200128572,0.333221012,-0.133092441,0.533349584
9.43333,0.070610002,0.02306,-0.028240001,0.936969995,0.068510003,0.287360013,-0.166669995,0.170228574,0.364333117,-0.194104543,0.53456169
9.45,0.158930004,0.059080001,-0.02251,0.949620008,0.068089999,0.185790002,-0.207399994,0.170228574,0.367504787,-0.197276213,0.537733361
9.46667,0.152020007,0.03946,0.021810001,0.859610021,0.116640002,0.186100006,-0.202370003,0.167610005,0.330810158,-0.163200153,0.498420163
9.48333,0.28283,0.064630002,-0.04245,0.926490009,0.122830003,0.253749996,-0.174140006,0.204848572,0.356000008,-0.151151436,0.56084858
9.5,0.322679996,0.062789999,0.03283,1.030449986,0.122979999,0.29727,-0.134120002,0.247839997,0.379139158,-0.131299161,0.626979155
9.51667,0.331389993,0.03624,0.107150003,0.976409972,0.162579998,0.444940001,-0.065509997,0.284742853,0.350508249,-0.065765396,0.635251102
9.53333,0.346069992,0.021579999,0.135230005,1.088479996,0.165179998,0.476209998,-0.00465,0.318299998,0.38039098,-0.062090982,0.698690978
9.55,0.379759997,0.068709999,0.186430007,1.024989963,0.206699997,0.536539972,-0.01856,0.340652848,0.354244091,-0.013591243,0.694896939
9.56667,0.306300014,0.096780002,0.210099995,1.029029965,0.213789999,0.525960028,0.128059998,0.358574286,0.327857081,0.030717205,0.686431367
9.58333,0.30035001,0.080059998,0.169210002,1.014760017,0.2086,0.521409988,0.20589,0.357182859,0.321378674,0.035804185,0.678561533
9.6,0.262760013,0.074000001,0.237159997,1.097710013,0.274060011,0.567619979,0.147860005,0.380167146,0.351948259,0.028218887,0.732115405
9.61667,0.245250002,0.079879999,0.226779997,1.221899986,0.317319989,0.613489985,0.225390002,0.418572852,0.389965188,0.028607664,0.80853804
9.63333,0.186230004,0.06143,0.30983001,1.111789942,0.395819992,0.655139983,0.253659993,0.424842846,0.355272646,0.069570201,0.780115492
9.65,0.154129997,0.117129996,0.386290014,1.194399953,0.426719993,0.699280024,0.149210006,0.44673714,0.389361515,0.057375625,0.836098655
9.66667,0.184589997,0.151339993,0.434159994,1.221140027,0.415479988,0.766709983,0.127240002,0.471522855,0.399369575,0.07215328,0.87089243
9.68333,0.203740001,0.152689993,0.474079996,1.263739944,0.417600006,0.811540008,0.344390005,0.523968565,0.390812132,0.133156432,0.914780697
9.7,0.209529996,0.166720003,0.475400001,1.222429991,0.44837001,0.80005002,0.314550012,0.519578576,0.374691597,0.14488698,0.894270173
9.71667,0.201220006,0.171360001,0.469680011,1.255579948,0.437570006,0.855669975,0.254709989,0.520827134,0.39929595,0.121531184,0.920123083
9.73333,0.13256,0.125400007,0.441599995,1.275879979,0.479440004,0.865260005,0.251040012,0.510168572,0.423444698,0.086723874,0.933613269
9.75,0.033009999,0.176070005,0.388559997,1.211840034,0.507369995,0.77117002,0.418069988,0.500870005,0.392096956,0.10877305,0.892966961
9.76667,-0.01011,0.180099994,0.364140004,1.177790046,0.486189991,0.767759979,0.433299989,0.485595715,0.390573967,0.095021748,0.876169681
9.78333,-0.0134,0.216179997,0.398250014,1.236070037,0.525669992,0.774110019,0.455650002,0.51321858,0.402662922,0.110555659,0.915881502
9.8,0.034400001,0.286870003,0.389470011,1.166540027,0.53441,0.737969995,0.480569988,0.518604289,0.35927443,0.15932986,0.877878719
9.81667,0.075460002,0.248050004,0.348369986,1.203989983,0.546829998,0.750310004,0.519129992,0.527448567,0.37019065,0.157257917,0.897639217
9.83333,0.101190001,0.265579998,0.392589986,1.229460001,0.581170022,0.783869982,0.61826998,0.567447139,0.371251413,0.196195726,0.938698551
9.85,0.146109998,0.288830012,0.375730008,1.166679978,0.65072,0.751510024,0.598919988,0.568357144,0.339800481,0.228556663,0.908157625
9.86667,0.14429,0.263880014,0.427390009,1.233450055,0.672020018,0.858290017,0.573210001,0.596075731,0.370632781,0.22544295,0.966708512
9.88333,0.11434,0.332430005,0.369809985,1.252679944,0.670440018,0.842069983,0.505119979,0.583841416,0.377970917,0.2058705,0.961812333
9.9,0.120119996,0.330199987,0.371140003,1.272600055,0.699020028,0.790120006,0.559780002,0.591854297,0.377480322,0.214373975,0.969334618
9.91667,0.162709996,0.287669986,0.342449993,1.286389947,0.746119976,0.733990014,0.610339999,0.59566713,0.379806008,0.215861123,0.975473138
9.93333,0.197319999,0.272859991,0.319750011,1.280809999,0.762290001,0.740320027,0.481830001,0.579311433,0.380396693,0.19891474,0.959708126
9.95,0.173490003,0.208140001,0.304360002,1.353559971,0.762220025,0.709119976,0.639419973,0.592901421,0.414355802,0.178545619,1.007257224
9.96667,0.183190003,0.095279999,0.249500006,1.248399973,0.773750007,0.645619988,0.552699983,0.535491423,0.403551663,0.13193976,0.939043086
9.98333,0.155660003,0.133440003,0.248860002,1.271980047,0.872420013,0.609420002,0.547330022,0.548444299,0.418019605,0.130424694,0.966463904
10,0.097390004,0.099930003,0.246099994,1.236789942,0.849359989,0.602050006,0.587939978,0.531365702,0.4208699,0.110495802,0.952235602
10.01667,0.09262,0.128220007,0.199540004,1.218999982,0.748510003,0.539160013,0.633369982,0.508631427,0.40660644,0.102024988,0.915237867
10.03333,0.04298,0.107199997,0.296889991,1.216580033,0.728439987,0.520120025,0.65733999,0.509935717,0.40713516,0.102800558,0.917070877
10.05,-0.04403,0.155080006,0.295320004,1.191460013,0.737330019,0.594139993,0.589529991,0.502690004,0.409898796,0.092791208,0.9125888
10.06667,0.106119998,0.221929997,0.304540008,1.098060012,0.763010025,0.618189991,0.534560025,0.520915722,0.343904066,0.177011656,0.864819788
10.08333,0.087370001,0.188380003,0.369410008,1.096770048,0.700200021,0.686349988,0.537310004,0.523684296,0.344681147,0.17900315,0.868365443
10.1,0.156130001,0.122539997,0.301919997,1.029729962,0.755540013,0.682229996,0.698729992,0.535259994,0.343964959,0.191295035,0.879224953
10.11667,0.124540001,0.187419996,0.249459997,1.079650044,0.617439985,0.776489973,0.686580002,0.531654286,0.354842203,0.176812083,0.886496488
10.13333,0.091119997,0.125709996,0.299670011,1.085090041,0.585169971,0.853969991,0.734499991,0.539318571,0.380012193,0.159306379,0.919330764
10.15,0.18795,0.225600004,0.223010004,1.009920001,0.635200024,0.934010029,0.795480013,0.573024296,0.357313303,0.215710993,0.9303376
10.16667,0.229760006,0.239390001,0.297910005,0.95381999,0.650189996,0.953649998,0.936590016,0.608758573,0.34734886,0.261409713,0.956107433
10.18333,0.186839998,0.39399001,0.301660001,0.965740025,0.588840008,0.939719975,1.070559978,0.635335714,0.356869359,0.278466355,0.992205072
10.2,0.182070002,0.44799,0.283740014,0.847389996,0.638339996,0.986819983,1.064839959,0.635884279,0.345725513,0.290158765,0.981609792
10.21667,0.17554,0.460729986,0.428189993,0.839129984,0.660170019,0.878899992,1.085049987,0.646815709,0.312943394,0.333872314,0.959759103
10.23333,0.257770002,0.478489995,0.534300029,0.816049993,0.672230005,0.893000007,1.079190016,0.675861435,0.277874278,0.397987157,0.953735713
10.25,0.298370004,0.445329994,0.493299991,0.76098001,0.653590024,0.900600016,0.974479973,0.646664287,0.248471173,0.398193115,0.89513546
10.26667,0.237120003,0.482459992,0.520619988,0.744809985,0.692219973,1.008229971,0.799510002,0.640709988,0.250375723,0.390334265,0.891085711
10.28333,0.254619986,0.395610005,0.586170018,0.713389993,0.735319972,0.986029983,0.699060023,0.624314283,0.24052596,0.383788323,0.864840242
10.3,0.213520005,0.373780012,0.615040004,0.732850015,0.787460029,0.897379994,0.667990029,0.612574298,0.2399686,0.372605698,0.852542899
10.31667,0.255670011,0.351980001,0.55418998,0.753400028,0.782540023,0.920449972,0.431490004,0.578531431,0.247280393,0.331251039,0.825811824
10.33333,0.253609985,0.378320009,0.621439993,0.716199994,0.866039991,0.868920028,0.581340015,0.612267145,0.232909226,0.379357919,0.845176372
10.35,0.309069991,0.487769991,0.546980023,0.73417002,0.891900003,0.857749999,0.87142998,0.671295715,0.226488378,0.444807338,0.897784093
10.36667,0.362459987,0.578079998,0.462989986,0.769370019,0.910960019,0.864880025,0.89181,0.691507148,0.222770219,0.468736929,0.914277366
10.38333,0.418870002,0.533760011,0.517470002,0.732840002,0.943679988,0.811160028,0.775789976,0.676224287,0.189115967,0.487108321,0.865340254
10.4,0.41782999,0.561249971,0.523760021,0.725889981,1.034909964,0.854860008,0.597419977,0.673702845,0.213084682,0.460618163,0.886787527
10.41667,0.456099987,0.555180013,0.460489988,0.779919982,0.975769997,0.864589989,0.617529988,0.672797135,0.203704272,0.469092863,0.876501406
10.43333,0.504639983,0.548780024,0.545639992,0.754419982,0.981850028,0.841409981,0.673529983,0.69289571,0.176826257,0.516069454,0.869721967
10.45,0.480859995,0.453449994,0.557739973,0.764859974,1.065529943,0.946399987,0.794250011,0.723298554,0.235464922,0.487833632,0.958763476
10.46667,0.535139978,0.61413002,0.636479974,0.723810017,1.09078002,0.96272999,0.782369971,0.763634281,0.199720564,0.563913717,0.963354846
10.48333,0.501349986,0.530369997,0.627839983,0.750220001,0.979499996,0.994120002,0.806299984,0.741385707,0.199959311,0.541426396,0.941345017
10.5,0.517830014,0.682359993,0.651030004,0.791809976,0.951250017,1.03726995,0.765410006,0.77099428,0.178044447,0.592949833,0.949038727
10.51667,0.507749975,0.649460018,0.725459993,0.77816999,0.913070023,1.056839943,0.792770028,0.774788567,0.177228511,0.597560056,0.952017078
10.53333,0.511680007,0.57119,0.719280005,0.791270018,0.854359984,1.079589963,0.965820014,0.784741427,0.20374266,0.580998767,0.988484087
10.55,0.503120005,0.616429985,0.812349975,0.821139991,0.812349975,1.059329987,0.92809999,0.793259987,0.185261653,0.607998334,0.97852164
10.56667,0.48646,0.648029983,0.753189981,0.827400029,0.769320011,1.079450011,0.894089997,0.779705716,0.186792063,0.592913653,0.966497779
10.58333,0.588329971,0.630050004,0.680029988,0.853919983,0.66128999,1.087059975,0.923579991,0.774894272,0.184160798,0.590733473,0.95905507
10.6,0.485940009,0.687849998,0.683920026,0.853429973,0.663349986,1.107089996,0.913079977,0.770665709,0.203011368,0.567654342,0.973677077
10.61667,0.552259982,0.859939992,0.603690028,0.898289979,0.69194001,1.133399963,0.912259996,0.807397136,0.203395438,0.604001698,1.010792573
10.63333,0.44163999,0.79648,0.590439975,0.925029993,0.679040015,1.092010021,0.862420022,0.769580002,0.218060384,0.551519618,0.987640386
10.65,0.465680003,0.689719975,0.691879988,0.939580023,0.628740013,1.098240018,0.947220027,0.780151435,0.220717441,0.559433994,1.000868877
10.66667,0.435460001,0.72280997,0.731710017,0.972299993,0.588060021,1.099539995,0.90854001,0.779774287,0.229767514,0.550006773,1.0095418
10.68333,0.530239999,0.639230013,0.691890001,0.906319976,0.566950023,1.050119996,0.550679982,0.705061427,0.198975963,0.506085464,0.90403739
10.7,0.520690024,0.736989975,0.760410011,0.802330017,0.548629999,0.990580022,0.585510015,0.706448581,0.167236171,0.53921241,0.873684752
10.71667,0.548680007,0.716729999,0.740649998,0.797299981,0.505010009,0.987119973,0.627919972,0.703344277,0.163234779,0.540109498,0.866579056
10.73333,0.536920011,0.688489974,0.725199997,0.695569992,0.508750021,0.914719999,0.621609986,0.670179997,0.135390686,0.534789311,0.805570683
10.75,0.526849985,0.730400026,0.674470007,0.693570018,0.524230003,0.967400014,0.353119999,0.63857715,0.194898454,0.443678697,0.833475604
10.76667,0.557900012,0.719990015,0.620400012,0.725880027,0.546750009,0.954460025,0.460429996,0.655115728,0.162852186,0.492263542,0.817967914
10.78333,0.534449995,0.625079989,0.650240004,0.742510021,0.529089987,0.841099977,0.572300017,0.642109999,0.114942687,0.527167312,0.757052685
10.8,0.547640026,0.713980019,0.698559999,0.626320004,0.621469975,0.931519985,0.36965999,0.644164285,0.171225689,0.472938596,0.815389975
10.81667,0.523800015,0.672219992,0.608860016,0.626129985,0.583649993,0.993200004,0.407160014,0.630717146,0.181309802,0.449407344,0.812026948
10.83333,0.532410026,0.43039,0.630819976,0.626820028,0.447409987,0.952459991,0.410879999,0.575884287,0.188949861,0.386934426,0.764834148
10.85,0.484739989,0.615989983,0.682810009,0.677969992,0.482410014,0.832790017,0.441300005,0.602572858,0.1412063,0.461366558,0.743779158
10.86667,0.490139991,0.660409987,0.711239994,0.671829998,0.509649992,0.812619984,0.468980014,0.617838566,0.130103542,0.487735024,0.747942108
10.88333,0.492949992,0.683019996,0.71311003,0.58130002,0.580340028,0.774569988,0.544879973,0.624310004,0.101043036,0.523266968,0.72535304
10.9,0.426999986,0.680100024,0.801280022,0.631739974,0.647539973,0.731549978,0.523069978,0.634611419,0.125806805,0.508804614,0.760418224
10.91667,0.435629994,0.596899986,0.832000017,0.622799993,0.563750029,0.674849987,0.501429975,0.603908569,0.127734522,0.476174046,0.731643091
10.93333,0.513670027,0.584800005,0.961549997,0.591180027,0.448460013,0.635049999,0.367280006,0.585998582,0.189499026,0.396499556,0.775497608
10.95,0.520340025,0.746290028,1.052019954,0.640959978,0.421539992,0.623210013,0.376740009,0.625871428,0.227776436,0.398094992,0.853647865
10.96667,0.508809984,0.503989995,1.210749984,0.677389979,0.447820008,0.560989976,0.491470009,0.628745705,0.266837458,0.361908247,0.895583163
10.98333,0.471190006,0.643549979,1.305250049,0.62094003,0.621619999,0.519309998,0.565330029,0.678170013,0.283346426,0.394823587,0.961516439
11,0.556450009,0.622940004,1.323860049,0.628719985,0.702790022,0.519039989,0.485439986,0.691320006,0.288412308,0.402907698,0.979732315
11.01667,0.660660028,0.614289999,1.362640023,0.612559974,0.428039998,0.417939991,0.430590004,0.646674288,0.332121417,0.314552871,0.978795705
11.03333,0.668240011,0.637669981,1.297809958,0.612119973,0.25492999,0.380780011,0.399540007,0.607298562,0.341590252,0.26570831,0.948888813
11.05,0.738520026,0.53846997,1.263010025,0.581809998,0.206389993,0.308780015,0.397500008,0.576354291,0.351121356,0.225232935,0.927475646
11.06667,0.781359971,0.591260016,1.256160021,0.646239996,0.451319993,0.321209997,0.378850013,0.632342858,0.318084486,0.314258372,0.950427344
11.08333,0.760670006,0.683679998,1.140849948,0.537159979,0.55023998,0.710959971,0.321460009,0.672145699,0.253384561,0.418761137,0.92553026
11.1,0.794499993,0.627040029,1.120110035,0.511099994,0.542819977,0.550509989,0.422839999,0.652702859,0.23616393,0.416538929,0.88886679
11.11667,0.710990012,0.659600019,0.954940021,0.470510006,0.502610028,0.360080004,0.49643001,0.5935943,0.198371262,0.395223038,0.791965562
11.13333,0.792490005,0.750549972,1.122480035,0.485379994,0.514699996,0.396789998,0.635450006,0.671120001,0.245037938,0.426082063,0.916157939
